tomeID,name,level,role,objective,reward
Tome01,Golden Age,2,General,Earn <b>20 emblem(s)</b> of <b>Gold quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Bloody Rewards,2,General,Earn <b>200000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Self Care Service,2,Survivor,Completely heal yourself for <b>2 health state(s)</b> while using the perk <b>Self-Care</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome01,Blood Debt,2,Survivor,Unhook <b>a Survivor</b> who unhooked you earlier in the trial <b>1 time(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome01,Dark Senses,2,Survivor,Finish repairing <b>3 generator(s)</b> while using the perk <b>Dark Sense</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome01,Botanist Extraordinaire,2,Survivor,Finish healing <b>2 health state(s)</b> of other Survivors while using the perk <b>Botany Knowledge</b> and a <b>Med-kit</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome01,Fight Back,2,Survivor,Drop a pallet to stun the Killer <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome01,Bring the Light,2,Survivor,Repair a total of <b>15 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Liberator,2,Survivor,Unhook <b>15 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Appeal to Heal,2,Survivor,Fully deplete <b>6 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Generosity,2,Survivor,Heal a total of <b>10 health state(s)</b> of other Survivors.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,By Any Means Necessary,2,Survivor,Drop <b>15 pallet(s)</b> while being chased by the Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome01,Iridescent Age,3,General,Earn <b>15 emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,"You, Yes, You",3,Killer,Hook the Obsession <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Monstrous Mayhem,3,Killer,Hook a Survivor in the basement while another Survivor is on a basement hook <b>1 time(s)</b> while using the perk <b>Scourge Hook: Monstrous Shrine</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Hungry Jaws,3,Killer,Catch a Survivor in a Bear Trap <b>5 time(s)</b> as <b>The Trapper</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Unnerving Encounter,3,Killer,Prevent any exit gates from being opened while using the perk <b>Unnerving Presence</b>. Do this <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,No One Escapes the Endgame,3,Killer,Sacrifice <b>2 Survivor(s)</b> during the Endgame Collapse while using the perk <b>Hex: No One Escapes Death</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Obsessive,3,Killer,Kill the Obsession <b>4 time(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Got You,3,Killer,Interrupt and grab <b>3 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Buried Underground,3,Killer,Hook <b>5 Survivor(s)</b> in the basement.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Property Damage,3,Killer,Damage a generator or destroy a dropped pallet <b>30 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Decisive Light,3,Survivor,Blind the Killer while they are carrying a Survivor <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Hope Is All We Have,3,Survivor,Escape <b>1 trial(s)</b> through the exit gate while using the perk <b>Hope</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Chilling Escape,3,Survivor,Escape <b>a trial</b> without being hooked by the Killer while using the perk <b>Spine Chill</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,All Better!,3,Survivor,Completely heal <b>3 health state(s)</b> of any Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Last Minute Hero,3,Survivor,Unhook <b>1 Survivor(s)</b> after the Endgame Collapse has begun. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome01,Blindsided,3,Survivor,Blind the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Liberator,3,Survivor,Unhook <b>10 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Life Giver,3,Survivor,Heal a total of <b>10 health state(s)</b> of any Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Escape Artist,3,Survivor,Escape <b>5 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Locked & Found,3,Survivor,Fully deplete <b>3 key(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome01,Mechanical Obsession,4,Killer,Damage the same generator <b>4 times</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Agitated Advantage,4,Killer,Hook <b>5 Survivor(s)</b> in the basement while using the perk <b>Agitation</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Got You,4,Killer,Interrupt and grab <b>2 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Six Feet Under,4,Killer,Sacrifice <b>4 Survivor(s)</b> in the basement.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Bloody Good,4,Killer,Hit a Survivor with your weapon <b>25 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Darkly Obsessed,4,Killer,Hook the Obsession <b>10 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Hungry Jaws,4,Killer,Catch a Survivor in a Bear Trap <b>6 time(s)</b> as <b>The Trapper</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Brutal Breaker,4,Killer,Damage a generator or destroy a dropped pallet <b>8 time(s)</b> while using the perk <b>Brutal Strength</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,This Is Happening,4,Survivor,Get a Great result on <b>6 Skill Check(s)</b> while using the perk <b>This Is Not Happening</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,The Last Place You Look,4,Survivor,Unlock <b>12 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Bring the Light,4,Survivor,Repair a total of <b>10 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Claudette's Determination,4,Survivor,Escape <b>1 trial(s)</b> as <b>Claudette Morel</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Life Giver,4,Survivor,Heal a total of <b>5 health state(s)</b> of any Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome01,Dark Senses,4,Survivor,Finish repairing <b>4 generator(s)</b> while using the perk <b>Dark Sense</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome01,Fight Back,4,Survivor,Drop a pallet to stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome02,Bronze Age,1,General,Earn <b>15 emblem(s)</b> of <b>Bronze quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Shining Light,1,Survivor,Earn <b>5 Lightbringer emblem(s)</b> of <b>Bronze quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Craft Time's Over,1,Survivor,Cleanse <b>12 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Escape Artist,1,Survivor,Escape <b>2 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Go For Broke,1,Survivor,Sabotage <b>10 hook(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Liberator,1,Survivor,Unhook <b>5 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,The Last Place You Look,1,Survivor,Unlock <b>6 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Bring the Light,1,Survivor,Repair a total of <b>4 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Spilling Blood,1,Killer,Earn <b>5 Devout emblem(s)</b> of <b>Bronze quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Execution,1,Killer,Kill <b>10 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Gruesome,1,Killer,Hook <b>20 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome02,Take Charge,1,Killer,Damage <b>4 generator(s)</b> while using the perk <b>Overcharge</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,David's Protection,1,Survivor,Take <b>1 protection hit(s)</b> as <b>David King</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Jane's Victory,1,Survivor,Stun the Killer <b>1 time(s)</b> as <b>Jane Romero</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Poised Performance,1,Survivor,Finish repairing <b>1 generator(s)</b> and escape the trial while using the perk <b>Poised</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Protect Forever,1,Survivor,Unhook a Survivor safely or take a protection hit <b>4 time(s)</b> while using the perk <b>We're Gonna Live Forever</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Silver Hero,1,Survivor,Earn <b>2 emblems</b> of <b>Silver quality</b> or better as a Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Phase Warrior,1,Killer,Hit a Survivor after emerging from phasing <b>1 time(s)</b> as <b>The Spirit</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Mad About You,1,Killer,Inflict <b>Madness I</b> on <b>2 different Survivor(s)</b> as <b>The Doctor</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Silver Blade,1,Killer,Earn <b>2 emblems</b> of <b>Silver quality</b> or better as a Killer.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Dead Hardy,1,Survivor,Use <b>Dead Hard</b> to avoid a basic attack by a nearby Killer <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Sealed Shut,1,Killer,Close the Hatch <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Silver Age,2,General,Earn <b>15 emblem(s)</b> of <b>Silver quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Fearless,2,Survivor,Earn <b>5 Evader emblem(s)</b> of <b>Silver quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Whatever it Takes,2,Survivor,Stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Escape Artist,2,Survivor,Escape <b>4 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Explorer,2,Survivor,Mark <b>5 objects</b> with Maps.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Liberator,2,Survivor,Unhook <b>8 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Escape Route,2,Survivor,Escape <b>3 chase(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Bring the Light,2,Survivor,Repair a total of <b>10 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,The Hunt,2,Killer,Earn <b>5 Chaser emblem(s)</b> of <b>Silver quality</b> or better.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Eleventh Hour,2,Killer,Sacrifice <b>2 Survivor(s)</b> during the Endgame Collapse.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,Terrified,2,Killer,Make the Survivors scream <b>10 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome02,King's Escape,2,Survivor,Escape <b>1 trial(s)</b> as <b>David King</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,"No Mither, No Problem",2,Survivor,Escape <b>1 trial(s)</b> while using the perk <b>No Mither</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Head On Collision,2,Survivor,Stun the Killer by exiting a locker with <b>Head On</b> <b>1 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,The Shield,2,Survivor,Take <b>2 protection hit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Furious Destruction,2,Killer,Break <b>4 pallet(s)</b> while using the perk <b>Spirit Fury</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Mad About You,2,Killer,Inflict <b>Madness I</b> on <b>4 different Survivor(s)</b> as <b>The Doctor</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Rancor Rampage,2,Killer,Kill the Obsession with your hands <b>1 time(s)</b> while using the perk <b>Rancor</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Abusive Treatment,2,Killer,Chase <b>4 different Survivors</b> while using the perk <b>Monitor & Abuse</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Romero's Escape,2,Survivor,Escape <b>1 trial(s)</b> as <b>Jane Romero</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome02,Dark Adherent,2,Killer,Hook <b>5 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
