riftID,number,type,reward
Tome13,67,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,68,Premium,"[{'amount': 1, 'id': 'OK_Mask01_03', 'type': 'item'}]"
Tome13,69,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,70,Premium,"[{'amount': 1, 'id': 'OK_Mask012', 'type': 'item'}, {'amount': 1, 'id': 'S28_Head015', 'type': 'item'}, {'amount': 1, 'id': 'PL_027', 'type': 'item'}]"
Tome13,71,Premium,"[{'amount': 1, 'id': 'HS_Head014_01', 'type': 'item'}]"
Tome13,72,Premium,"[{'amount': 1, 'id': 'MT_Torso020_01', 'type': 'item'}]"
Tome13,73,Premium,"[{'amount': 1, 'id': 'TW_Head014_01', 'type': 'item'}]"
Tome13,74,Premium,"[{'amount': 1, 'id': 'S28_Legs015_01', 'type': 'item'}]"
Tome13,75,Premium,"[{'amount': 1, 'id': 'OK_Body011_01', 'type': 'item'}]"
Tome13,76,Premium,"[{'amount': 1, 'id': 'HS_Legs014_01', 'type': 'item'}]"
Tome13,77,Premium,"[{'amount': 1, 'id': 'MT_Head020_01', 'type': 'item'}]"
Tome13,78,Premium,"[{'amount': 1, 'id': 'TW_W014_01', 'type': 'item'}]"
Tome13,79,Premium,"[{'amount': 1, 'id': 'S28_Torso015_01', 'type': 'item'}]"
Tome13,80,Premium,"[{'amount': 1, 'id': 'OK_W011_01', 'type': 'item'}]"
Tome13,81,Premium,"[{'amount': 1, 'id': 'HS_Torso014_01', 'type': 'item'}]"
Tome13,82,Premium,"[{'amount': 1, 'id': 'MT_Legs020_01', 'type': 'item'}]"
Tome13,83,Premium,"[{'amount': 1, 'id': 'TW_Body014_01', 'type': 'item'}]"
Tome13,84,Premium,"[{'amount': 1, 'id': 'S28_Head015_01', 'type': 'item'}]"
Tome13,85,Premium,"[{'amount': 1, 'id': 'OK_Mask011_01', 'type': 'item'}]"
Tome14,1,Free,"[{'amount': 100000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,2,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,3,Free,"[{'amount': 1, 'id': 'RO_024', 'type': 'item'}]"
Tome14,4,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,5,Free,"[{'amount': 1, 'id': 'RO_019', 'type': 'item'}]"
Tome14,6,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,7,Free,"[{'amount': 1, 'id': 'GS_Head017_01', 'type': 'item'}]"
Tome14,8,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,9,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,10,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,11,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,12,Free,"[{'amount': 1, 'id': 'TN_W008_01', 'type': 'item'}]"
Tome14,13,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,14,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,15,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,16,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,17,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,18,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,19,Free,"[{'amount': 1, 'id': 'RO_013', 'type': 'item'}]"
Tome14,20,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,21,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,22,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,23,Free,"[{'amount': 1, 'id': 'RO_017', 'type': 'item'}]"
Tome14,24,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,25,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,26,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,27,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,28,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,29,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,30,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,31,Free,"[{'amount': 1, 'id': 'GS_Legs017_01', 'type': 'item'}]"
Tome14,32,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,33,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,34,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,35,Free,"[{'amount': 1, 'id': 'RO_005', 'type': 'item'}]"
Tome14,36,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,37,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,38,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,39,Free,"[{'amount': 1, 'id': 'TN_Head008_01', 'type': 'item'}]"
Tome14,40,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,41,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,42,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,43,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,44,Free,"[{'amount': 1, 'id': 'RO_015', 'type': 'item'}]"
Tome14,45,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,46,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,47,Free,"[{'amount': 1, 'id': 'RO_007', 'type': 'item'}]"
Tome14,48,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,49,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,50,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,51,Free,"[{'amount': 1, 'id': 'RO_006', 'type': 'item'}]"
Tome14,52,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,53,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,54,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,55,Free,"[{'amount': 1, 'id': 'RO_014', 'type': 'item'}]"
Tome14,56,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,57,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,58,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,59,Free,"[{'amount': 1, 'id': 'RO_003', 'type': 'item'}]"
Tome14,60,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,61,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,62,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,63,Free,"[{'amount': 1, 'id': 'TN_Body008_01', 'type': 'item'}]"
Tome14,64,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,65,Free,"[{'amount': 1, 'id': 'GS_Torso017_01', 'type': 'item'}]"
Tome14,66,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,67,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,68,Free,"[{'amount': 1, 'id': 'K30_Head007', 'type': 'item'}]"
Tome14,69,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome14,70,Free,"[{'amount': 1, 'id': 'S34_Head010', 'type': 'item'}]"
Tome14,1,Premium,"[{'amount': 1, 'id': 'S34_Torso010', 'type': 'item'}, {'amount': 1, 'id': 'K30_Body007', 'type': 'item'}, {'amount': 1, 'id': 'RO_016', 'type': 'item'}]"
Tome14,2,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,3,Premium,"[{'amount': 1, 'id': 'RO_001', 'type': 'item'}]"
Tome14,4,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,5,Premium,"[{'amount': 1, 'id': 'RO_008', 'type': 'item'}]"
Tome14,6,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,7,Premium,"[{'amount': 1, 'id': 'UK_W007_02', 'type': 'item'}]"
Tome14,8,Premium,"[{'amount': 1, 'id': 'CM_Legs022', 'type': 'item'}]"
Tome14,9,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,10,Premium,"[{'amount': 1, 'id': 'UK_Head007_02', 'type': 'item'}]"
Tome14,11,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,12,Premium,"[{'amount': 1, 'id': 'RO_020', 'type': 'item'}]"
Tome14,13,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,14,Premium,"[{'amount': 1, 'id': 'CM_Torso022', 'type': 'item'}]"
Tome14,15,Premium,"[{'amount': 1, 'id': 'RO_012', 'type': 'item'}]"
Tome14,16,Premium,"[{'amount': 1, 'id': 'RO_025', 'type': 'item'}]"
Tome14,17,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,18,Premium,"[{'amount': 1, 'id': 'RO_002', 'type': 'item'}]"
Tome14,19,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,20,Premium,"[{'amount': 1, 'id': 'UK_Body007_02', 'type': 'item'}]"
Tome14,21,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,22,Premium,"[{'amount': 1, 'id': 'CM_Head022', 'type': 'item'}]"
Tome14,23,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,24,Premium,"[{'amount': 1, 'id': 'S29_Legs006_01', 'type': 'item'}]"
Tome14,25,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,26,Premium,"[{'amount': 1, 'id': 'RO_009', 'type': 'item'}]"
Tome14,27,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,28,Premium,"[{'amount': 1, 'id': 'RO_021', 'type': 'item'}]"
Tome14,29,Premium,"[{'amount': 1, 'id': 'RO_010', 'type': 'item'}]"
Tome14,30,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,31,Premium,"[{'amount': 1, 'id': 'K30_W007', 'type': 'item'}]"
Tome14,32,Premium,"[{'amount': 1, 'id': 'S29_Head006_01', 'type': 'item'}]"
Tome14,33,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,34,Premium,"[{'amount': 1, 'id': 'KK_W019_01', 'type': 'item'}]"
Tome14,35,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,36,Premium,"[{'amount': 1, 'id': 'RO_026', 'type': 'item'}]"
Tome14,37,Premium,"[{'amount': 1, 'id': 'S29_Torso006_01', 'type': 'item'}]"
Tome14,38,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,39,Premium,"[{'amount': 1, 'id': 'S34_Legs010', 'type': 'item'}]"
Tome14,40,Premium,"[{'amount': 1, 'id': 'MS_Torso014_02', 'type': 'item'}]"
Tome14,41,Premium,"[{'amount': 1, 'id': 'KK_Mask019_01', 'type': 'item'}]"
Tome14,42,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,43,Premium,"[{'amount': 1, 'id': 'RO_022', 'type': 'item'}]"
Tome14,44,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,45,Premium,"[{'amount': 1, 'id': 'FM_Legs024', 'type': 'item'}]"
Tome14,46,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,47,Premium,"[{'amount': 1, 'id': 'KK_Body019_01', 'type': 'item'}]"
Tome14,48,Premium,"[{'amount': 1, 'id': 'BE_Body018', 'type': 'item'}]"
Tome14,49,Premium,"[{'amount': 1, 'id': 'MS_Legs014_02', 'type': 'item'}]"
Tome14,50,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome14,51,Premium,"[{'amount': 1, 'id': 'RO_027', 'type': 'item'}]"
Tome14,52,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,53,Premium,"[{'amount': 1, 'id': 'FM_Torso024', 'type': 'item'}]"
Tome14,54,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,55,Premium,"[{'amount': 1, 'id': 'MS_Head008_02', 'type': 'item'}]"
Tome14,56,Premium,"[{'amount': 1, 'id': 'BE_Mask018', 'type': 'item'}]"
Tome14,57,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,58,Premium,"[{'amount': 1, 'id': 'SwedenSurvivor_Legs015_01', 'type': 'item'}]"
Tome14,59,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,60,Premium,"[{'amount': 1, 'id': 'BE_W018', 'type': 'item'}]"
Tome14,61,Premium,"[{'amount': 1, 'id': 'SwedenSurvivor_Torso015_01', 'type': 'item'}]"
Tome14,62,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,63,Premium,"[{'amount': 1, 'id': 'FM_Head024', 'type': 'item'}]"
Tome14,64,Premium,"[{'amount': 1, 'id': 'RO_011', 'type': 'item'}]"
Tome14,65,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,66,Premium,"[{'amount': 1, 'id': 'RO_004', 'type': 'item'}]"
Tome14,67,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,68,Premium,"[{'amount': 1, 'id': 'SwedenSurvivor_Head02_02', 'type': 'item'}]"
Tome14,69,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome14,70,Premium,"[{'amount': 1, 'id': 'RO_018', 'type': 'item'}, {'amount': 1, 'id': 'RO_028', 'type': 'item'}, {'amount': 1, 'id': 'RO_023', 'type': 'item'}]"
Tome14,71,Premium,"[{'amount': 1, 'id': 'CM_Head022_01', 'type': 'item'}]"
Tome14,72,Premium,"[{'amount': 1, 'id': 'BE_Body018_01', 'type': 'item'}]"
Tome14,73,Premium,"[{'amount': 1, 'id': 'FM_Legs024_01', 'type': 'item'}]"
Tome14,74,Premium,"[{'amount': 1, 'id': 'K30_Head007_01', 'type': 'item'}]"
Tome14,75,Premium,"[{'amount': 1, 'id': 'S34_Torso010_01', 'type': 'item'}]"
Tome14,76,Premium,"[{'amount': 1, 'id': 'CM_Legs022_01', 'type': 'item'}]"
Tome14,77,Premium,"[{'amount': 1, 'id': 'BE_W018_01', 'type': 'item'}]"
Tome14,78,Premium,"[{'amount': 1, 'id': 'FM_Torso024_01', 'type': 'item'}]"
Tome14,79,Premium,"[{'amount': 1, 'id': 'K30_W007_01', 'type': 'item'}]"
Tome14,80,Premium,"[{'amount': 1, 'id': 'S34_Legs010_01', 'type': 'item'}]"
Tome14,81,Premium,"[{'amount': 1, 'id': 'CM_Torso022_01', 'type': 'item'}]"
Tome14,82,Premium,"[{'amount': 1, 'id': 'BE_Mask018_01', 'type': 'item'}]"
Tome14,83,Premium,"[{'amount': 1, 'id': 'FM_Head024_01', 'type': 'item'}]"
Tome14,84,Premium,"[{'amount': 1, 'id': 'K30_Body007_01', 'type': 'item'}]"
Tome14,85,Premium,"[{'amount': 1, 'id': 'S34_Head010_01', 'type': 'item'}]"
