id,survivorID,killerID,name,description,role,collection,rarity,purchasable,discount,image
DK_outfit_016,9,,Night On The Town,"After his time playing rugby came to an unceremonious end, David threw himself into his nightlife work.",Survivor,King Of Manchester,Very Rare,0,[],images/Customization/David/DK_outfit_016.png
DK_outfit_017,9,,Makeshift Nutcracker,"His neighbor’s daughter had had a terrible year, so he brought presents over in costume.",Survivor,Bone Chill,Special Event,0,[],images/Customization/David/DK_outfit_017.png
DK_outfit_01_02,9,,Mancunian Fighter (5th Anniversary),A rugged attire for a tough troublemaker.,Survivor,David Essentials,Uncommon,0,[],images/Customization/DK_outfit_01_02.png
DK_outfit_02_01,9,,Wave Runner,What's better than sailing to your favorite pub with a pint of brew in hand,Survivor,Treacherous Waters,Rare,0,[],images/Customization/DK_outfit_02_01.png
DO_outfit_007_01,,268435462,Love Doctor,An outfit for the man who wants your heart. Literally.,Killer,Valentine’S 2022,Very Rare,1,[],images/Customization/DO_outfit_007_01.png
DO_outfit_009,,268435462,Surgeon of Slaughter,"There's so much to learn from live human bodies, including your own.",Killer,Familiar Foes,Very Rare,1,[],images/Customization/DO_outfit_009.png
DO_outfit_010,,268435462,MKAwakening,"His techniques were brutal, yet thoughtful and deliberate. This was a man who was going places.",Killer,Company Man,Rare,1,[],images/Customization/DO_outfit_010.png
DO_outfit_011,,268435462,Test Subject 1,He conducted the first wave of experiments. His aim was to transmit information from his brain to his test subject despite the pain it would inflict.,Killer,Founded Experiments,Very Rare,1,[],images/Customization/DO_outfit_011.png
DO_outfit_012,,268435462,The Look-See,He tore apart those haunted by grief and remorse.&nbsp;,Killer,The Crypt Tv,Legendary,1,[],images/Customization/DO_outfit_012.png
DO_outfit_013,,268435462,The Transplant,"A horrifying combination of body parts stitched together, electrified, and brought to life.",Killer,The Midnight Grove,Special Event,0,[],images/Customization/DO_outfit_013.png
DO_outfit_014,,268435462,Resident Infestation,"His experiments in pain extended even to himself at times, with one particularly grim foray into insect breeding.",Killer,Chrysalis Collection,Very Rare,1,[],images/Customization/Doctor/DO_outfit_014.png
DO_outfit_01_04,,268435462,Naval Warfare,The thought of having a hundred potential victims confined to a tin can in the ocean was only a dream. But The Entity has a way of providing...,Killer,Treacherous Waters,Uncommon,0,[],images/Customization/DO_outfit_01_04.png
Dwight_outfit_001,0,,Prepped and Ready,"Campus life has never been so fun! Be the life of the party at every sorority event! Greek letters, represent!",Survivor,College Daze,Rare,1,[],images/Customization/Dwight_outfit_001.png
Dwight_outfit_002,0,,Campus Life,"Campus life has never been so fun! Be the life of the party at every sorority event! Greek letters, represent!",Survivor,College Daze,Rare,1,[],images/Customization/Dwight_outfit_002.png
Dwight_outfit_003,0,,Freestyle with Argyle,"Campus life has never been so fun! Be the life of the party at every sorority event! Greek letters, represent!",Survivor,College Daze,Rare,1,[],images/Customization/Dwight_outfit_003.png
Dwight_outfit_004,0,,Hot Musk,Strap in for an exciting night of video games and corn chips! This comfortable and casual outfit will allow you to live the dream… for one night only!,Survivor,Weekend Loungin',Uncommon,1,[],images/Customization/Dwight_outfit_004.png
Dwight_outfit_005,0,,Smells Like Pizza,Pizza dude's got thirty seconds!,Survivor,Weekend Loungin',Uncommon,1,[],images/Customization/Dwight_outfit_005.png
Dwight_outfit_006,0,,Where's Dwighty,Where could he be,Survivor,Weekend Loungin',Uncommon,1,[],images/Customization/Dwight_outfit_006.png
Dwight_outfit_007,0,,White Wine,"Only the best will do for a night of stylish wining and dining. It's date night, ladies!",Survivor,Wine N Dine,Rare,1,[],images/Customization/Dwight_outfit_007.png
Dwight_outfit_008,0,,Black Coffee,"Only the best will do for a night of stylish wining and dining. It's date night, ladies!",Survivor,Wine N Dine,Rare,1,[],images/Customization/Dwight_outfit_008.png
Dwight_outfit_008_01,0,,Pizza Delivery Boy,It’s Friday night and Dwight’s orders are piling up: get the pizza delivered on time or get fired.,Survivor,Quick Bites,Very Rare,1,[],images/Customization/Dwight_outfit_008_01.png
Dwight_outfit_009,0,,Pink Martini,"Shaken, not stirred.",Survivor,Wine N Dine,Rare,1,[],images/Customization/Dwight_outfit_009.png
Dwight_outfit_010,0,,Snake Oil Merchant,"Do you suffer from rheumatism? Lumbago? Acute, chronic, sciatic, neurologic, or inflammatory pain",Survivor,Fog Travelers,Very Rare,1,[],images/Customization/Dwight_outfit_010.png
Dwight_outfit_011,0,,Dead-End Job,"The classic, nondescript work attire for a natural born leader.",Survivor,Dwight Essentials,Common,1,[],images/Customization/Dwight_outfit_011.png
Dwight_outfit_012,0,,Dead-End Job,"The classic, nondescript work attire for a natural born leader.",Survivor,Dwight Essentials,Common,1,[],images/Customization/Dwight_outfit_012.png
Dwight_outfit_013,0,,Dead-End Job,"The classic, nondescript work attire for a natural born leader.",Survivor,Dwight Essentials,Common,1,[],images/Customization/Dwight_outfit_013.png
Dwight_outfit_014,0,,Dead-End Job,"The classic, nondescript work attire for a natural born leader.",Survivor,Dwight Essentials,Common,1,[],images/Customization/Dwight_outfit_014.png
Dwight_outfit_018,0,,Dead-End Job,"The classic, nondescript work attire for a natural born leader.",Survivor,Dwight Essentials,Common,1,[],images/Customization/Dwight_outfit_018.png
Dwight_outfit_019,0,,Vigo’s Apprentice,The clothes of a chemical factory worker who kept hazardous substances under lock and key.,Survivor,Hallowed Blight,Special Event,1,[],images/Customization/Dwight_outfit_019.png
Feng_outfit_001,8,,Amphibian,A throw-back to the slamming fashion of the 80s. Turn back time and blow everyone away with these retro styles!,Survivor,I Heart The 80S,Very Rare,1,[],images/Customization/Feng_outfit_001.png
Feng_outfit_002,8,,Tokyo Subway,"From Akihabara to Harajuku, keep some surgical masks handy.",Survivor,I Heart The 80S,Very Rare,1,[],images/Customization/Feng_outfit_002.png
Feng_outfit_003,8,,Campus Punk,A throw-back to the slamming fashion of the 80s. Turn back time and blow everyone away with these retro styles!,Survivor,I Heart The 80S,Very Rare,1,[],images/Customization/Feng_outfit_003.png
Feng_outfit_004,8,,Electric Dreams,Show off your love for geek culture in style.&nbsp;The geek takeover has begun!,Survivor,Geek Chic,Rare,1,[],images/Customization/Feng_outfit_004.png
Feng_outfit_005,8,,"Good Game, Easy",#gg #ez,Survivor,Geek Chic,Rare,1,[],images/Customization/Feng_outfit_005.png
Feng_outfit_006,8,,Coffee Luva,"But first, coffee!",Survivor,Geek Chic,Rare,1,[],images/Customization/Feng_outfit_006.png
Feng_outfit_007,8,,Extraterrestrial,Captain's Log: Acquired an awesome outfit. The plan for world domination is falling into place…,Survivor,Sci-Fi Fan,Uncommon,1,[],images/Customization/Feng_outfit_007.png
Feng_outfit_007_01,8,,Spring Festival,Feng partakes in the festive parade that courses down narrow streets and lights up the sky.,Survivor,Moonrise,Special Event,0,[],images/Customization/Feng_outfit_007_01.png
Feng_outfit_008,8,,Outer Orbit,Captain's Log: Acquired an awesome outfit. The plan for world domination is falling into place…,Survivor,Sci-Fi Fan,Uncommon,1,[],images/Customization/Feng_outfit_008.png
Feng_outfit_009,8,,Enter the Matrix,There is no spoon.,Survivor,Sci-Fi Fan,Uncommon,1,[],images/Customization/Feng_outfit_009.png
Feng_outfit_010,8,,Shining Lion,"A breathable, athletic attire for your nightly e-sports training sessions.",Survivor,Feng Essentials,Common,1,[],images/Customization/Feng_outfit_010.png
Feng_outfit_011,8,,Shining Lion,"A breathable, athletic attire for your nightly e-sports training sessions.",Survivor,Feng Essentials,Common,1,[],images/Customization/Feng_outfit_011.png
Feng_outfit_012,8,,Shining Lion,"A breathable, athletic attire for your nightly e-sports training sessions.",Survivor,Feng Essentials,Common,1,[],images/Customization/Feng_outfit_012.png
Feng_outfit_013,8,,Shining Lion,"A breathable, athletic attire for your nightly e-sports training sessions.",Survivor,Feng Essentials,Common,1,[],images/Customization/Feng_outfit_013.png
Feng_outfit_014,8,,Shining Lion,"A breathable, athletic attire for your nightly e-sports training sessions.",Survivor,Feng Essentials,Common,1,[],images/Customization/Feng_outfit_014.png
FK_outfit_006,,268435466,Test Subject,"She comes as a friend, dressed to blend in. Then the games begin.",Killer,The Games Continue,Very Rare,1,[],images/Customization/FK_outfit_006.png
FK_outfit_007,,268435466,Pig Leather,"Pigskin is tough and hardwearing, as long as you tan it before it rots.",Killer,The Games Continue,Very Rare,1,[],images/Customization/FK_outfit_007.png
FK_outfit_008,,268435466,Deceiver,Slaughter is an art requiring razor sharp wit and deception.,Killer,True Swine,Very Rare,1,[],images/Customization/FK_outfit_008.png
FK_outfit_009,,268435466,Amanda’s Rebirth,"To appreciate life, Amanda would have to suffer.",Killer,The Book Of Saw,Very Rare,1,[],images/Customization/FK_outfit_009.png
FM_outfit_008,8,,Rare Loot Collector,Aggro the mobs with an outfit that's sure to be noticed.,Survivor,Lan Party,Very Rare,1,"[{""currency"":""Cells"",""discount"":40.00001,""start"":1676390400,""end"":1676995200}]",images/Customization/FM_outfit_008.png
FM_outfit_009,8,,The Main Event,"The Nebula Arc Championships have arrived. Plug in, boot up, and show them what you can do.",Survivor,Familiar Foes,Very Rare,1,[],images/Customization/FM_outfit_009.png
FM_outfit_010,8,,Demon Slayer,"Feng dressed the part of slayer as she celebrated her Laser Bears' victory over the reigning champion, Shock Demons.<br><br>Design inspired by <b>Agus Alvi</b>.",Survivor,Community,Very Rare,1,[],images/Customization/FM_outfit_010.png
FM_outfit_011,8,,Happy-Go-Lucky,"Cooling off from an exhausting e-sport tournament, she took a well-deserved break by streaming her favorite game.",Survivor,Spring Ensembles,Very Rare,1,[],images/Customization/FM_outfit_011.png
FM_outfit_011_01,8,,Eggs-Travaganza,"Cooling off from an exhausting e-sport tournament, she took a well-deserved break by streaming her favorite game.",Survivor,Spring Ensembles,Very Rare,1,[],images/Customization/FM_outfit_011_01.png
FM_outfit_012,8,,Goddess of Warfare,"From The Fog, an outfit inspired by myths of Athena emerge, bestowed to one of gaming's greatest legends.",Survivor,Greek Legends,Very Rare,1,[],images/Customization/FM_outfit_012.png
FM_outfit_013,8,,Lady Defiant,"The extravagant dress reminded Feng of a heroine from a game she used to play. In The Entity’s realm, she’d take any reminder of home that she could get.",Survivor,Hallowed Curse,Special Event,1,[],images/Customization/FM_outfit_013.png
FM_outfit_014,8,,Seoul Gamer,"She took the opportunity to catch up with a few expert players she knew from previous competitions. After grabbing lunch together, they headed to a PC bang to play a few casual MMORPG matches.",Survivor,Seoul Sights,Very Rare,1,[],images/Customization/FM_outfit_014.png
FM_outfit_015,8,,GamePlay Expo Streamer,"Lacking funds to attend the GamePlay Expo, an annual video game exhibition, she streamed her reactions from the comforts of her home.",Survivor,Gameplay Expo,Very Rare,1,[],images/Customization/FM_outfit_015.png
FM_outfit_016,8,,Nexus Ranger,"A cosplay of Elia Pierceton, one of the Nexus Rangers from Feng Min’s favorite game, Nebula Arc.",Survivor,Nebula Arc,Rare,0,[],images/Customization/FM_outfit_016.png
FM_outfit_016_01,8,,Nexus Ranger (Supernova),"A cosplay of Elia Pierceton’s armor from the latest DLC in Feng Min’s favorite game, Nebula Arc.",Survivor,Astronomical Apparel,Rare,0,[],images/Customization/Feng/FM_outfit_016_01.png
FM_outfit_017,8,,Beauty Sleep Pyjamas,"During the holiday break, Feng Min spent the time away from streams, focusing her time on self-care and catching up on her favorite television series.",Survivor,Cozy Break,Very Rare,0,[],images/Customization/FM_outfit_017.png
FM_outfit_018,8,,Little Red Gaming Fit,"Staying anonymous isn't easy when you're a legendary player. In this big red hood, Feng Min could enter any internet café and test her skills.",Survivor,Modern Tales,Very Rare,1,[],images/Customization/FM_outfit_018.png
FM_outfit_019,8,,Shorefront Ensemble,"It’s her vacation, and if she just wants to play video games while sitting on the beach, she will.",Survivor,Waterfront Massacre,Very Rare,0,[],images/Customization/Feng/FM_outfit_019.png
FM_outfit_01_04,8,,Spring Recruit,"The Laser Bears represented some of the world's hottest eSport talent, and Feng was the prized recruit that season.",Survivor,Spring Harvest,Rare,1,[],images/Customization/FM_outfit_01_04.png
FM_outfit_01_06,8,,Mime Time,"What can you say about this outfit? Nothing, if you want to stay in character.",Survivor,Halloween 2021,Very Rare,0,[],images/Customization/FM_outfit_01_06.png
FM_outfit_020,8,,Stan Outfit,"She was a big fan of pop of all kinds, but one group was her favorite.",Survivor,Pop Superstar Collection,Very Rare,1,[],images/Customization/Feng/FM_outfit_020.png
FM_outfit_021,8,,Jill Cosplay,"For each convention she went to, she liked to have a new costume on deck.",Survivor,Project W Collection,Very Rare,1,[],images/Customization/Feng/FM_outfit_021.png
FM_outfit_022,8,,Princess Heart Cosplay,Even she was not immune to the charms of a well-dressed shōjo heroine.,Survivor,Silent Hill Collection,Very Rare,1,[],images/Customization/Feng/FM_outfit_022.png
FM_outfit_023,8,,Down the Rabbit Hole,An early memory of a New Year's evening when she snuck out of a famous gala to play in a random e-cafe on her way home.,Survivor,Moonlight Burrow,Very Rare,0,[],images/Customization/Feng/FM_outfit_023.png
FM_outfit_024,8,,Tenacious Wanderer,A recollection of her favorite character from a popular fantasy video game.,Survivor,Of Blood And Rust Collection,Rare,0,[],images/Customization/Feng/FM_outfit_024.png
FM_outfit_024_01,8,,Tenacious Wanderer (Deep Rift),A recollection of her favorite character from a popular fantasy video game.,Survivor,Deep Rift Collection,Rare,0,[],images/Customization/Feng/FM_outfit_024_01.png
